"ID","location","size_est","size_actual","charcoal_present","smoker_present","salads","burgers","hotdogs","chicken","beyond_items","propane_used"
9922,"backyard","large",41,0,0,27.3736939899821,1,1,1,0,64.9597912903421
9923,"campsite","small",9,1,0,4.40773715178386,1,1,1,0,44.6082673643503
9924,"backyard","small",12,0,0,7.73485288376305,1,1,1,0,56.5987701173431
9925,"campsite","small",12,1,0,7.84634695883591,1,1,1,1,46.6525333343679
9926,"backyard","small",16,1,1,11.3707289975307,1,1,1,1,29.2386339099117
9927,"backyard","small",14,0,0,8.70401179077456,1,1,0,0,60.339282177165
9928,"backyard","large",40,0,0,27.9402457207938,1,1,1,0,65.9035794832929
9929,"backyard","large",38,1,0,36.6669135199697,1,1,0,0,54.5311034139219
9930,"campsite","large",44,0,0,38.9611131517693,0,1,0,0,53.7389742756752
9931,"backyard","large",39,1,0,33.7976932373735,0,1,0,1,54.3680057101091
9932,"beach","small",13,0,0,7.59297531674373,1,1,1,0,55.7470023014412
9933,"backyard","small",12,0,1,8.08109669935153,1,1,1,0,37.3083571226959
9934,"campsite","small",10,0,0,6.6300856091076,1,1,0,1,55.6964369222427
9935,"backyard","small",10,0,0,7.23422129501644,1,1,1,0,56.9797375629349
9936,"backyard","small",10,0,1,5.03205010996174,1,1,1,0,37.0174752851753
9937,"backyard","small",13,1,1,12.6470403669921,1,1,0,0,26.3954139808199
9938,"backyard","small",19,0,0,18.8071283961126,1,1,1,1,59.3899694863413
9939,"beach","small",13,0,1,10.1613851865443,0,1,1,0,34.4398511996267
9940,"beach","small",11,0,1,6.63680388677836,0,1,1,0,32.9927145432297
9941,"backyard","small",15,0,0,9.27389360636312,1,0,0,1,60.5066442798792
9942,"campsite","small",9,1,0,5.51538133195039,1,1,0,0,44.745328282673
9943,"campsite","large",47,1,0,38.0585091695074,0,0,0,0,50.1919561194351
9944,"backyard","small",12,0,1,10.1925534281088,1,1,1,0,37.7613265530224
9945,"campsite","large",34,0,0,27.7753197650119,1,1,1,0,58.0597569647857
9946,"campsite","small",7,0,1,5.51771475372218,1,1,1,0,35.1021300639049
9947,"campsite","large",45,0,0,40.2553896370027,1,1,1,0,56.2584330627771
9948,"backyard","small",9,0,0,3.50643414630928,1,1,0,0,55.6250817453339
9949,"backyard","large",49,1,1,41.7435535195435,1,1,0,0,35.3344839140447
9950,"campsite","large",31,0,0,20.16432268699,1,1,1,0,57.3116125876818
9951,"backyard","small",10,1,0,9.14617001451768,1,1,0,0,47.9407912912546
9952,"campsite","small",13,1,0,13.9901215654626,1,0,1,1,47.300381408872
9953,"backyard","small",12,0,0,9.00871846804146,0,1,0,0,57.6192480551897
9954,"backyard","small",7,0,0,4.20493430290098,1,1,1,0,56.4891406155164
9955,"backyard","small",9,1,0,4.86203604770237,1,1,0,0,46.6882002101104
9956,"backyard","small",12,0,0,3.73014039369018,1,1,0,0,58.407182951825
9957,"campsite","small",10,0,0,5.59475454354639,1,1,1,1,55.7036058147862
9958,"backyard","small",12,1,1,8.92431363449587,0,1,0,1,26.5249132990931
9959,"backyard","small",10,1,1,6.40990360669195,1,1,0,0,25.0277723464234
9960,"campsite","large",34,1,0,28.6278897215149,1,1,1,0,49.1307990827718
9961,"backyard","large",35,1,1,25.2565250909107,1,1,0,1,35.0526524694439
9962,"campsite","small",14,0,0,10.4257626571564,1,1,0,0,56.8047403645113
9963,"backyard","small",12,0,0,7.03880635299589,1,1,1,0,57.7642112800387
9964,"campsite","small",7,0,0,4.99601984311219,1,1,1,0,55.824604274673
9965,"campsite","small",12,0,1,9.98793026566316,1,1,1,1,36.2330080867625
9966,"backyard","small",11,1,0,8.0166209899874,1,0,1,0,46.2927950933846
9967,"campsite","small",10,1,0,3.71171051511646,1,1,0,0,43.5094907786259
9968,"campsite","small",15,0,1,12.7749988374795,1,1,0,0,36.5901082953079
9969,"backyard","small",19,1,0,13.5285091136772,1,1,1,0,48.5383277052795
9970,"campsite","large",30,0,0,22.8769180506894,1,1,1,0,55.7060090928347
9971,"backyard","small",13,0,0,8.77864526543738,1,1,1,0,59.3898889387829
9972,"campsite","small",13,0,0,6.46829526668814,1,1,1,1,55.7419450380424
9973,"backyard","small",14,1,0,5.28833296262646,0,1,0,0,48.7924883198545
9974,"backyard","small",11,0,0,7.88946746300122,1,1,1,0,56.5210481425864
9975,"backyard","small",14,1,0,11.6905893995532,1,1,1,1,47.3890187776766
9976,"campsite","large",50,0,1,39.5528252934586,1,1,0,0,34.9295616184458
9977,"backyard","small",11,0,0,8.73043611544242,1,1,1,0,55.507192180592
9978,"backyard","large",41,0,1,32.0559905900416,1,0,1,0,50.3113358565034
9979,"beach","small",18,0,0,10.5494088411129,1,1,0,1,54.1105152738622
9980,"backyard","small",10,1,0,4.55442307241043,1,1,1,0,48.852288001909
9981,"backyard","large",39,1,1,32.0336756763127,1,1,1,1,36.8916113695856
9982,"backyard","small",10,0,0,4.36803201007525,0,1,1,0,55.7315514836921
9983,"backyard","small",15,1,0,9.60946358481941,1,1,1,0,47.4896638456114
9984,"campsite","small",12,1,0,9.24411774519021,1,1,0,1,44.2925393267915
9985,"beach","small",8,1,0,5.33366679404188,1,1,0,0,44.9441271916484
9986,"backyard","small",12,1,0,5.36792228017339,1,1,0,0,48.9695288022383
9987,"backyard","small",11,1,1,6.7394549998861,1,1,1,0,25.5619158140571
9988,"campsite","small",9,1,1,3.71311295387484,1,1,0,1,25.4878621445326
9989,"backyard","large",48,0,1,27.8138154766477,0,1,0,1,45.1863510400227
9990,"backyard","large",43,0,0,29.2787669668964,0,0,1,0,68.5458997528882
9991,"beach","small",9,1,0,4.23703235806356,0,1,1,0,41.2240591599561
9992,"backyard","small",22,1,1,16.932392091825,1,1,1,0,33.8325677164346
9993,"backyard","small",9,0,0,5.70970458905967,1,1,0,0,55.6626539192059
9994,"backyard","small",10,0,0,6.38752860962352,1,1,1,0,56.3105041379192
9995,"beach","large",44,1,0,30.4623255874677,1,1,1,0,40.7407415594438
9996,"backyard","small",14,0,0,12.0643443415371,1,1,1,0,57.6930712257745
9997,"backyard","small",7,0,0,3.32081730387404,0,1,1,1,55.9782974235666
9998,"campsite","small",14,0,0,7.5484443663776,1,1,1,1,55.5569012132975
9999,"backyard","large",36,0,1,29.0580225695804,1,1,1,1,45.5668363904359
10000,"campsite","small",14,0,0,8.20625579945905,1,1,1,1,56.2517770676976
10001,"backyard","large",54,0,0,42.857661461069,0,1,1,0,62.8567311217218
10002,"backyard","small",11,1,1,8.20406920298112,0,0,0,0,28.2772839331259
10003,"backyard","small",8,0,0,4.93573763741477,1,1,1,0,57.4714677020676
10004,"backyard","large",31,1,0,19.6475977691864,1,1,0,0,55.7545839856741
10005,"campsite","small",9,0,0,6.58002177723014,1,1,0,0,53.9421197617663
10006,"backyard","small",11,0,0,6.37289310925954,1,1,0,1,56.3363502544151
10007,"backyard","large",36,0,0,27.9119491312299,1,1,0,0,65.1043765313795
10008,"backyard","small",16,1,0,8.8010027053256,1,1,1,0,48.3211388326891
10009,"backyard","small",8,0,1,4.21185765397888,1,1,0,0,34.6777451538412
10010,"backyard","small",9,0,0,7.53760338470875,0,1,1,1,57.2036116611049
10011,"backyard","small",11,0,0,6.08117226728755,1,1,0,1,56.7276640061006
10012,"backyard","small",16,1,0,13.379471040936,1,1,0,1,49.4313080413442
10013,"backyard","small",11,0,1,5.79667803324671,0,1,1,1,35.5602135914408
10014,"campsite","large",37,0,0,28.368994534054,0,1,1,1,57.3494875875851
10015,"campsite","small",17,1,0,13.0386205633794,1,1,1,0,45.6171454378078
10016,"backyard","large",44,1,1,35.6238234579037,1,1,1,0,36.4891514837024
10017,"campsite","small",13,0,0,10.3244775513353,0,1,1,0,55.6111032175998
10018,"backyard","small",13,1,1,9.3624721294581,1,1,1,0,28.6151466725577
10019,"campsite","small",18,1,0,12.217998486874,0,1,1,1,43.4969726343881
10020,"campsite","small",7,0,0,4.78144732806327,1,1,1,0,54.3822960450473
10021,"campsite","small",12,1,0,8.499681994976,1,1,1,0,45.728928703284
10022,"campsite","small",13,1,0,8.74192874227003,1,1,0,0,45.4820372890721
10023,"beach","small",13,1,0,10.5364858432203,0,0,0,0,47.1078635896209
10024,"backyard","small",9,0,0,5.69481201673069,1,1,0,0,58.0395326289631
10025,"campsite","small",9,1,0,5.18231496701221,1,1,1,1,45.4200177273203
10026,"backyard","small",9,0,0,4.15964019657405,1,1,0,0,56.5047449038459
10027,"backyard","large",52,0,1,39.2208209596702,1,1,0,0,47.1388152806734
10028,"backyard","large",49,1,0,32.8405850555381,1,1,1,0,56.4265090552206
10029,"campsite","small",13,0,0,4.64196794143273,1,1,0,1,53.4669080010356
10030,"beach","large",57,1,0,39.8711498090641,0,1,1,0,38.1535527017518
10031,"backyard","large",46,0,0,37.3287907830047,0,1,1,1,65.4379750516484
10032,"campsite","small",16,1,0,8.26678916562464,1,1,1,1,45.1291009274305
10033,"backyard","small",10,0,0,5.22189487521432,1,1,0,1,56.3002752949225
10034,"backyard","small",14,1,1,11.6548246739503,1,1,1,1,28.5563394465976
10035,"campsite","large",43,1,0,33.2332874380519,1,1,1,0,47.7765430276159
10036,"campsite","small",13,1,1,13.6933855644469,1,1,1,0,24.1803819333695
10037,"backyard","small",15,1,1,10.5745610740319,0,1,1,1,27.2161689453394
10038,"backyard","small",8,0,0,3.67012002900015,1,1,0,0,57.8609182848794
10039,"backyard","large",42,0,1,41.4566760317688,1,1,0,0,45.1685960579939
10040,"backyard","large",36,1,0,22.1977262106493,1,1,1,1,53.4814986541006
10041,"backyard","large",34,1,0,23.673229526961,1,1,0,0,53.9818684991437
10042,"backyard","large",27,0,0,16.8285637580282,1,1,1,0,64.596916496452
10043,"backyard","small",10,0,0,6.68960089268659,1,1,1,0,57.2865706542108
10044,"beach","small",11,1,1,7.78028569009062,1,1,1,1,23.8465755035706
10045,"backyard","small",13,0,0,7.33454298995357,0,1,0,1,57.9756201660482
10046,"campsite","small",15,0,0,13.3141197530081,1,1,0,1,56.6441872177491
10047,"backyard","large",44,1,0,33.0301820222749,1,1,1,0,55.7794674636684
10048,"campsite","small",15,0,0,7.70735026034255,1,1,0,0,56.620625561528
10049,"campsite","small",9,1,0,7.423168113818,1,1,1,0,44.8951359219803
10050,"backyard","small",15,1,0,8.85201133625598,1,1,0,0,48.7355200607665
10051,"campsite","large",39,1,0,26.8864153596199,0,1,0,0,45.7901826018074
10052,"backyard","small",9,1,1,5.37709685713786,0,1,1,0,27.3794417604459
10053,"backyard","large",42,1,0,28.2588439473887,1,1,1,0,54.8319077551657
10054,"backyard","large",42,0,0,25.4428739988245,0,1,1,0,65.6871128226479
10055,"campsite","small",16,0,0,9.33453883299674,1,1,1,1,55.0704736132954
10056,"backyard","large",43,0,1,29.9431689666096,1,1,1,0,46.7323123453025
10057,"campsite","small",12,0,0,7.74136179939348,1,1,0,0,53.9551972683578
10058,"backyard","small",10,0,0,5.90977419202632,1,1,0,0,58.5083182869989
10059,"backyard","small",8,1,0,7.27417397413983,1,1,1,0,46.223362431513
10060,"backyard","small",9,1,0,6.29869631099684,1,1,1,1,47.8216284969029
10061,"backyard","large",45,1,0,35.6965972258567,1,1,1,0,56.6904786449033
10062,"backyard","small",9,0,0,6.86492037337446,1,1,0,0,56.2943509450011
10063,"campsite","large",30,1,0,23.1136207248273,1,1,0,1,48.2621207898268
10064,"campsite","small",9,0,1,4.72583958607613,1,1,0,0,35.3793580151157
10065,"backyard","small",14,1,0,6.55745804339097,1,1,1,0,47.6371624253911
10066,"backyard","small",8,1,0,7.1016368502253,1,1,0,1,46.7228286176368
10067,"campsite","small",12,1,0,3.00693993218073,1,1,0,0,44.8247248475605
10068,"backyard","small",14,0,1,10.949750563117,1,1,0,0,37.9369894581071
10069,"backyard","small",15,1,0,9.93280210834453,1,1,0,0,48.3296187384415
10070,"backyard","large",43,0,0,30.4629693154513,0,1,1,0,65.735256105952
10071,"campsite","small",8,1,0,6.1213168208664,1,1,1,1,44.0559520576334
10072,"campsite","small",10,1,0,6.19820297948918,1,1,1,1,45.4156447193399
10073,"campsite","large",31,1,0,25.0088929749495,1,1,0,0,46.8145763554301
10074,"campsite","small",11,1,0,8.12738305250458,1,1,1,0,42.4197046661577
10075,"backyard","small",10,0,1,6.66264023310263,1,1,1,0,37.1636311632547
10076,"campsite","small",14,0,1,6.81226118352339,1,1,0,0,35.065175146022
10077,"backyard","small",11,0,0,5.24544731241641,1,0,1,1,59.4061870779475
10078,"campsite","small",17,0,0,12.9213256549496,1,1,0,0,56.3519921167477
10079,"campsite","small",12,1,0,7.64946421718792,0,1,0,0,45.5641314765153
10080,"beach","large",39,0,0,31.1773512502042,0,1,1,0,51.9864557179886
10081,"backyard","small",11,1,0,7.11683259664841,1,1,0,0,47.8532630579826
10082,"backyard","large",35,0,0,27.9475153401274,1,1,0,0,64.3763333039789
10083,"backyard","small",12,1,0,3.72982916405947,0,1,1,0,48.1112678647608
10084,"backyard","small",10,0,0,6.62327557203864,0,1,1,0,56.284511163566
10085,"beach","small",16,1,0,13.9545077416588,1,1,0,0,43.182017466417
10086,"campsite","small",12,0,0,9.89741779284551,1,1,0,0,53.1092939938814
10087,"campsite","large",42,0,0,30.1150322521284,1,1,1,1,56.9170645304304
10088,"backyard","small",13,1,0,7.67002023391355,1,1,1,0,46.3770512414844
10089,"campsite","small",13,1,0,10.7061569695434,1,0,0,0,45.7664599415019
10090,"backyard","small",10,1,0,4.87774105129909,0,1,1,0,45.7779498423631
10091,"backyard","small",13,1,1,5.44531157098442,1,1,0,0,30.2571983282872
10092,"campsite","small",15,1,0,12.1260515810618,0,1,0,0,44.5900905751225
10093,"campsite","large",54,0,0,41.737864379236,1,1,1,0,55.7269771503781
10094,"backyard","small",8,1,0,5.49951027791917,0,1,1,0,46.4624733040714
10095,"backyard","small",19,0,0,5.57894428334161,1,1,0,0,61.1452123723384
10096,"backyard","large",42,1,0,32.9366056135224,1,1,1,0,53.8745506107755
10097,"campsite","small",10,0,0,7.55008521864289,1,1,0,0,53.7654455201737
10098,"backyard","small",14,1,0,9.76160556309942,1,1,0,0,48.3398768811158
10099,"backyard","small",8,0,0,3.4820631231827,1,1,1,1,55.5472650271179
10100,"campsite","small",11,1,0,6.34236595679674,1,1,1,0,46.6133954513311
10101,"backyard","small",13,1,0,14.251174452111,1,1,1,0,48.2709055096127
10102,"backyard","small",8,0,1,5.41442910556944,0,1,1,0,34.420205127368
10103,"backyard","small",14,1,0,6.73234672736965,0,1,0,0,49.7729933197778
10104,"backyard","small",10,1,0,7.64968355244325,1,1,0,0,48.1894195062098
10105,"campsite","small",14,1,1,13.0355308950951,1,1,1,0,25.4309934020163
10106,"backyard","small",8,1,0,4.64262121340502,1,1,1,0,46.0800647352285
10107,"backyard","small",8,1,0,5.48883536267653,1,1,0,1,45.9933142285361
10108,"backyard","small",16,0,0,14.4024557974959,1,1,1,0,58.9294235732051
10109,"backyard","large",32,0,0,20.6507300433012,1,1,1,0,64.7421537667389
10110,"backyard","small",6,1,0,4.79498597711707,1,1,1,0,44.9609985280518
10111,"campsite","small",8,0,0,4.02024546387656,1,1,0,0,53.6545583985641
10112,"backyard","large",32,1,0,25.6633191793194,1,1,1,0,54.9083607528544
10113,"campsite","small",9,0,0,7.14822412317506,1,1,0,1,55.3081731664325
10114,"backyard","small",9,1,0,4.70804098893902,1,1,0,0,46.3682369838836
10115,"campsite","small",12,1,1,6.90415940626368,0,1,1,0,25.2842122206421
10116,"backyard","small",10,0,0,7.05093271976757,1,1,1,1,56.8090082002341
10117,"campsite","small",10,0,0,7.30307627083398,1,1,0,0,54.1000476239008
10118,"campsite","large",58,1,0,49.3199422522406,1,1,1,0,42.9901912280308
10119,"campsite","small",11,0,0,6.54070360017542,0,1,1,1,54.8500122730505
10120,"backyard","small",11,1,0,8.80526678146795,1,1,0,0,45.354018955717
10121,"backyard","small",8,0,0,3.50939177378273,1,1,0,0,57.918354638196
10122,"backyard","small",12,1,0,8.53419092152303,1,1,1,0,46.5405601852429
10123,"campsite","small",13,0,0,3.66445809742986,1,1,0,0,54.6614272238624
10124,"campsite","small",14,1,0,8.75114359693372,1,1,1,0,45.0324954920895
10125,"backyard","small",17,1,0,9.32132117952694,1,1,1,0,49.3357592899214
10126,"backyard","small",15,1,1,11.8876437310415,1,1,1,0,29.3230148580667
10127,"backyard","small",14,1,0,9.56065285450484,0,1,1,0,49.3984583753328
10128,"backyard","large",40,0,0,28.1786835085664,1,1,0,0,65.8450287554126
10129,"backyard","small",10,0,0,6.77058501241543,1,1,1,0,55.7599381977837
10130,"backyard","small",6,0,0,2.53591598400528,1,1,1,1,54.6571971930189
10131,"backyard","small",13,0,1,7.35573496077103,1,1,0,0,36.9315366514471
10132,"backyard","small",14,0,0,10.7407713711994,1,1,1,1,57.3346284317303
10133,"backyard","small",5,1,0,3.30744297522723,0,0,0,0,43.2342208733294
10134,"backyard","large",34,0,0,26.9279350011045,1,1,1,1,63.5992969254304
10135,"backyard","large",53,0,1,34.2359905833655,1,1,1,0,45.6801152351104
10136,"backyard","large",44,0,0,31.3269263702827,1,1,0,0,63.8900871681056
10137,"backyard","small",7,0,1,3.92891511116887,1,1,1,0,36.2747777372963
10138,"backyard","small",13,0,0,8.40888045390678,1,1,1,0,58.4628804269995
10139,"backyard","large",43,1,0,33.4368977859707,1,0,1,0,61.9759636497694
10140,"backyard","small",10,0,0,5.81105607287866,1,1,1,0,55.1643373888852
10141,"backyard","large",33,0,0,24.2115964453107,0,1,0,0,62.15587219734
10142,"campsite","small",15,1,0,7.55747439423218,1,1,1,1,45.3002835040983
10143,"backyard","small",12,0,1,4.51672619354934,0,1,0,0,36.5077964052541
10144,"campsite","small",15,1,0,10.9347618914026,0,1,1,1,44.6410290500539
10145,"backyard","small",12,1,1,7.53122697426496,1,0,0,0,27.6774736812686
10146,"backyard","large",42,1,0,32.681304743288,1,1,1,0,56.6968385314794
10147,"backyard","small",10,0,0,6.10839043138438,0,1,0,0,56.3342888229775
10148,"backyard","large",44,0,0,39.2562049414664,0,1,0,0,63.7667374635638
10149,"campsite","small",10,1,0,3.99850080428791,1,1,0,1,44.1759772122753
10150,"backyard","small",20,0,0,14.0461594699985,1,1,1,0,60.1948875202142
10151,"backyard","small",9,0,0,4.09314080698623,1,1,1,0,55.9541152056388
10152,"campsite","large",42,1,0,26.5785440193818,1,0,1,0,50.4765472067423
10153,"backyard","large",41,1,0,24.3549360873941,1,1,0,0,54.5191980836404
10154,"backyard","large",50,1,0,47.3639106607789,0,1,0,1,55.7669327895936
10155,"backyard","small",10,1,0,5.37104168042613,1,1,0,0,47.3176765416249
10156,"campsite","small",14,0,0,8.72786124290788,1,1,1,0,54.6071032307599
10157,"backyard","small",14,1,0,5.67099693981076,1,1,1,0,48.3852039490582
10158,"backyard","small",14,1,0,10.4514880865188,1,1,0,1,47.3115270378777
10159,"backyard","large",47,1,0,31.4197205877352,1,1,0,1,54.5003839266625
10160,"backyard","small",15,1,0,6.6112039003165,1,1,1,0,48.4996965755184
10161,"backyard","small",16,1,1,12.7234545568952,1,1,0,1,29.7236202906959
10162,"campsite","small",9,1,0,6.43204854605469,1,0,1,1,45.4728480796506
10163,"backyard","small",9,1,0,6.84189538869382,1,1,0,0,46.1672524111169
10164,"backyard","large",48,0,1,34.2386129530836,1,1,1,0,44.2556820458851
10165,"backyard","small",15,0,0,4.23326657821655,1,1,1,0,58.9847925380372
10166,"backyard","small",13,1,1,6.27352253605549,1,1,0,0,28.1108185829375
10167,"campsite","small",11,1,0,6.15342277064391,1,1,1,0,45.0548189132803
10168,"backyard","small",9,0,1,2.62156975405086,1,1,1,0,35.33915459192
10169,"backyard","small",12,0,0,9.41050336982899,1,1,1,0,57.2994244912387
10170,"backyard","small",13,1,0,6.54986311808675,1,1,0,0,46.5350118436557
10171,"backyard","small",15,1,0,9.12449627025776,1,1,0,0,46.8760986635778
10172,"campsite","large",44,1,1,36.159195460689,0,1,1,1,25.3565263303588
10173,"backyard","large",37,1,0,18.2046231899265,1,1,1,0,56.0863288117049
10174,"backyard","small",13,0,0,7.35941061060686,0,1,0,1,59.1428481405206
10175,"campsite","small",16,1,0,6.8957972360775,1,1,0,0,45.9801498389136
10176,"backyard","small",9,0,0,4.7039067778739,1,0,1,0,56.6325135737835
10177,"backyard","small",14,1,0,9.69423627218205,0,1,0,0,48.7164024084453
10178,"backyard","large",37,1,0,27.3445476601854,1,1,1,1,56.3897488031202
10179,"backyard","small",8,0,0,3.75077172025897,1,1,1,0,55.9753099892519
10180,"campsite","large",44,1,0,28.8443886363494,1,1,0,0,46.4097286936072
10181,"campsite","small",18,0,0,12.6095564196937,1,1,1,1,56.0032291633691
10182,"backyard","small",11,1,0,6.85050278821713,1,1,0,0,46.8403961131835
10183,"backyard","small",12,1,1,8.08643622946033,1,1,0,0,28.217156833326
10184,"campsite","small",15,1,0,10.1695072554957,0,0,0,0,48.6576774680522
10185,"backyard","small",15,0,0,12.6208383535675,0,1,1,1,57.883280648011
10186,"beach","small",14,0,0,6.30441658768127,1,0,0,0,53.7726218212769
10187,"backyard","small",11,0,0,9.47628175617268,0,1,1,1,57.1610003803906
10188,"beach","small",11,0,1,5.807777247111,1,1,1,0,34.1614120600854
10189,"backyard","small",14,0,0,10.4251453039642,1,1,0,0,58.8555354535192
10190,"beach","small",19,1,1,13.2734775178286,1,1,0,0,23.5436189868738
10191,"backyard","small",14,0,0,11.8464987859666,1,1,1,0,57.6055088380669
